Date,Latitude,Longitude
2022/12/13 17:34:01,44.330751,-81.286852
2022/12/13 17:33:58,44.331404,-81.287124
2022/12/13 17:33:55,44.332069,-81.287349
2022/12/13 17:33:52,44.332745,-81.28755
2022/12/13 17:33:49,44.333414,-81.287751
2022/12/13 17:33:46,44.334071,-81.287926
2022/12/13 17:33:43,44.334738,-81.288121
2022/12/13 17:33:40,44.335397,-81.288293
2022/12/13 17:33:37,44.33605,-81.28848
2022/12/13 17:33:34,44.336708,-81.288683
2022/12/13 17:33:31,44.33737,-81.28887
2022/12/13 17:33:28,44.33802,-81.28906
2022/12/13 17:33:25,44.338683,-81.289258
2022/12/13 17:33:22,44.339338,-81.289427
2022/12/13 17:33:19,44.340001,-81.289611
2022/12/13 17:33:16,44.340665,-81.289809
2022/12/13 17:33:13,44.341327,-81.289989
2022/12/13 17:33:10,44.341985,-81.290171
2022/12/13 17:33:07,44.342652,-81.290366
2022/12/13 17:33:04,44.343318,-81.290557
2022/12/13 17:33:01,44.343976,-81.290752
2022/12/13 17:32:57,44.344629,-81.29096
2022/12/13 17:32:54,44.345292,-81.291147
2022/12/13 17:32:51,44.345952,-81.29134
2022/12/13 17:32:48,44.346617,-81.291532
2022/12/13 17:32:45,44.347271,-81.291724
2022/12/13 17:32:42,44.347934,-81.291909
2022/12/13 17:32:39,44.348594,-81.2921
2022/12/13 17:32:36,44.349473,-81.292352
2022/12/13 17:32:33,44.350129,-81.292546
2022/12/13 17:32:30,44.350777,-81.292752
2022/12/13 17:32:27,44.351432,-81.29295
2022/12/13 17:32:24,44.352105,-81.293143
2022/12/13 17:32:21,44.352745,-81.293347
2022/12/13 17:32:18,44.353402,-81.293545
2022/12/13 17:32:15,44.354061,-81.293746
2022/12/13 17:32:12,44.354741,-81.293934
2022/12/13 17:32:09,44.355409,-81.294114
2022/12/13 17:32:06,44.356062,-81.29432
2022/12/13 17:32:03,44.356725,-81.294509
2022/12/13 17:32:00,44.357393,-81.294699
2022/12/13 17:31:57,44.358047,-81.294897
2022/12/13 17:31:54,44.358704,-81.295094
2022/12/13 17:31:51,44.359361,-81.295298
2022/12/13 17:31:48,44.360032,-81.295488
2022/12/13 17:31:45,44.360702,-81.295677
2022/12/13 17:31:42,44.361369,-81.295868
2022/12/13 17:31:39,44.362031,-81.296071
2022/12/13 17:31:36,44.362684,-81.29626
2022/12/13 17:31:33,44.363343,-81.296456
2022/12/13 17:31:30,44.364016,-81.296671
2022/12/13 17:31:27,44.364672,-81.296873
2022/12/13 17:31:24,44.365333,-81.297047
2022/12/13 17:31:21,44.365994,-81.297233
2022/12/13 17:31:18,44.366648,-81.297415
2022/12/13 17:31:15,44.36731,-81.297612
2022/12/13 17:31:12,44.367966,-81.297816
2022/12/13 17:31:09,44.368621,-81.298019
2022/12/13 17:31:06,44.369276,-81.298225
2022/12/13 17:31:03,44.369943,-81.298406
2022/12/13 17:31:00,44.370607,-81.298582
2022/12/13 17:30:57,44.371261,-81.298776
2022/12/13 17:30:53,44.371918,-81.298983
2022/12/13 17:30:50,44.372572,-81.299182
2022/12/13 17:30:47,44.373222,-81.299364
2022/12/13 17:30:44,44.373887,-81.299553
2022/12/13 17:30:41,44.374543,-81.299743
2022/12/13 17:30:38,44.375203,-81.299941
2022/12/13 17:30:35,44.375865,-81.300125
2022/12/13 17:30:32,44.376535,-81.300315
2022/12/13 17:30:29,44.377195,-81.300514
2022/12/13 17:30:26,44.378079,-81.30077
2022/12/13 17:30:23,44.378518,-81.300899
