Date,Latitude,Longitude
12/09/2022 19:24:07,44.06444,-81.583513
12/09/2022 19:24:10,44.064846,-81.583206
12/09/2022 19:24:13,44.065232,-81.582909
12/09/2022 19:24:16,44.065601,-81.582616
12/09/2022 19:24:19,44.065986,-81.582339
12/09/2022 19:24:22,44.066372,-81.582036
12/09/2022 19:24:25,44.066731,-81.581766
12/09/2022 19:24:28,44.06708,-81.581509
12/09/2022 19:24:31,44.067302,-81.581334
12/09/2022 19:24:34,44.067773,-81.580974
12/09/2022 19:24:37,44.068141,-81.580685
12/09/2022 19:24:40,44.068487,-81.580421
12/09/2022 19:24:43,44.068837,-81.580149
12/09/2022 19:24:46,44.069172,-81.57989
12/09/2022 19:24:49,44.06951,-81.57963
12/09/2022 19:24:52,44.069816,-81.579387
12/09/2022 19:24:55,44.070124,-81.579161
12/09/2022 19:24:59,44.070399,-81.578956
12/09/2022 19:25:02,44.070661,-81.578767
12/09/2022 19:25:05,44.070825,-81.57861
12/09/2022 19:25:08,44.070921,-81.578469
12/09/2022 19:24:52,44.069816,-81.579387
12/09/2022 19:24:55,44.070124,-81.579161
12/09/2022 19:24:59,44.070399,-81.578956
12/09/2022 19:25:02,44.070661,-81.578767
12/09/2022 19:25:05,44.070825,-81.57861
12/09/2022 19:25:08,44.070921,-81.578469
12/09/2022 19:25:11,44.070969,-81.578441
12/09/2022 19:25:14,44.070979,-81.578452
12/09/2022 19:25:17,44.070973,-81.578471
12/09/2022 19:25:20,44.070979,-81.578481
12/09/2022 19:25:23,44.070989,-81.578475
12/09/2022 19:25:26,44.070995,-81.578447
12/09/2022 19:25:29,44.071002,-81.578432
12/09/2022 19:25:32,44.071004,-81.57843
12/09/2022 19:25:35,44.071006,-81.578426
12/09/2022 19:25:38,44.071009,-81.578424
12/09/2022 19:25:41,44.07101,-81.578423
12/09/2022 19:25:44,44.07101,-81.578423
12/09/2022 19:25:29,44.071002,-81.578432
12/09/2022 19:25:32,44.071004,-81.57843
12/09/2022 19:25:35,44.071006,-81.578426
12/09/2022 19:25:38,44.071009,-81.578424
12/09/2022 19:25:41,44.07101,-81.578423
12/09/2022 19:25:44,44.07101,-81.578423
12/09/2022 19:25:29,44.071002,-81.578432
12/09/2022 19:25:32,44.071004,-81.57843
12/09/2022 19:25:35,44.071006,-81.578426
12/09/2022 19:25:38,44.071009,-81.578424
12/09/2022 19:25:41,44.07101,-81.578423
12/09/2022 19:25:44,44.07101,-81.578423
12/09/2022 19:25:47,44.07101,-81.578423
12/09/2022 19:25:50,44.07101,-81.578423
12/09/2022 19:25:53,44.07101,-81.578423
12/09/2022 19:25:56,44.07101,-81.578423
12/09/2022 19:25:59,44.07101,-81.578423
12/09/2022 19:26:02,44.07101,-81.578423
12/09/2022 19:26:05,44.071011,-81.578423
12/09/2022 19:26:08,44.071011,-81.578423
12/09/2022 19:26:11,44.071011,-81.578423
12/09/2022 19:26:14,44.071011,-81.578423
12/09/2022 19:26:17,44.071011,-81.578423
12/09/2022 19:26:20,44.071011,-81.578423
12/09/2022 19:26:23,44.071011,-81.578423
12/09/2022 19:26:26,44.07101,-81.578423
12/09/2022 19:26:29,44.071013,-81.578417
